Date,Close
2020-01-02,1.2799999713897705
2020-01-03,1.2599999904632568
2020-01-06,1.1799999475479126
2020-01-07,1.1399999856948853
2020-01-08,1.1399999856948853
2020-01-09,1.2100000381469727
2020-01-10,1.2999999523162842
2020-01-13,1.4299999475479126
2020-01-14,1.5700000524520874
2020-01-15,1.7200000286102295
2020-01-16,1.8899999856948853
2020-01-17,1.7100000381469727
2020-01-20,1.559999942779541
2020-01-21,1.5800000429153442
2020-01-22,1.6399999856948853
2020-01-23,1.649999976158142
2020-01-24,1.5499999523162842
2020-01-27,1.5099999904632568
2020-01-28,1.5
2020-01-29,1.4900000095367432
2020-01-30,1.3600000143051147
2020-01-31,1.4500000476837158
2020-02-03,1.5
2020-02-04,1.5
2020-02-05,1.5
2020-02-06,1.5099999904632568
2020-02-07,1.4800000190734863
2020-02-10,1.4500000476837158
2020-02-11,1.4199999570846558
2020-02-12,1.4900000095367432
2020-02-13,1.5
2020-02-14,1.5099999904632568
2020-02-17,1.5199999809265137
2020-02-18,1.5
2020-02-19,1.4199999570846558
2020-02-20,1.3700000047683716
2020-02-21,1.399999976158142
2020-02-24,1.4199999570846558
2020-02-25,1.4500000476837158
2020-02-26,1.3700000047683716
2020-02-27,1.3899999856948853
2020-02-28,1.2899999618530273
2020-03-02,1.2999999523162842
2020-03-03,1.4199999570846558
2020-03-04,1.409999966621399
2020-03-05,1.3899999856948853
2020-03-06,1.3600000143051147
2020-03-09,1.2999999523162842
2020-03-10,1.309999942779541
2020-03-11,1.2000000476837158
2020-03-12,1.0700000524520874
2020-03-13,1.0700000524520874
2020-03-16,1.190000057220459
2020-03-17,1.0700000524520874
2020-03-18,0.9800000190734863
2020-03-19,0.9700000286102295
2020-03-20,1.059999942779541
2020-03-23,0.9900000095367432
2020-03-24,1.0399999618530273
2020-03-25,1.0499999523162842
2020-03-26,1.0399999618530273
2020-03-27,1.0199999809265137
2020-03-30,1.0299999713897705
2020-03-31,1.100000023841858
2020-04-01,1.2100000381469727
2020-04-02,1.3300000429153442
2020-04-03,1.3700000047683716
2020-04-06,1.309999942779541
2020-04-07,1.3300000429153442
2020-04-08,1.4800000190734863
2020-04-09,1.559999942779541
2020-04-10,1.7599999904632568
2020-04-13,1.9299999475479126
2020-04-14,2.119999885559082
2020-04-15,2.3299999237060547
2020-04-16,2.559999942779541
2020-04-17,2.640000104904175
2020-04-20,2.799999952316284
2020-04-21,2.9800000190734863
2020-04-22,3.2799999713897705
2020-04-24,3.5
2020-04-27,3.1500000953674316
2020-04-28,2.8399999141693115
2020-04-29,3.119999885559082
2020-04-30,3.1500000953674316
2020-05-04,3.1500000953674316
