Date,Close
2020-01-02,296.6000061035156
2020-01-03,282.0
2020-01-06,296.20001220703125
2020-01-07,298.1000061035156
2020-01-08,299.6000061035156
2020-01-09,323.79998779296875
2020-01-10,323.5
2020-01-13,322.79998779296875
2020-01-14,322.0
2020-01-15,318.5
2020-01-16,318.0
2020-01-17,317.3999938964844
2020-01-20,312.79998779296875
2020-01-21,313.5
2020-01-22,313.8999938964844
2020-01-23,313.0
2020-01-24,312.8999938964844
2020-01-27,313.6000061035156
2020-01-28,312.79998779296875
2020-01-29,310.5
2020-01-30,297.0
2020-01-31,298.0
2020-02-03,303.5
2020-02-04,312.3999938964844
2020-02-05,306.29998779296875
2020-02-06,307.0
2020-02-07,307.8999938964844
2020-02-10,295.20001220703125
2020-02-11,302.8999938964844
2020-02-12,303.0
2020-02-13,302.20001220703125
2020-02-14,301.0
2020-02-17,298.0
2020-02-18,291.0
2020-02-19,281.5
2020-02-20,259.0
2020-02-21,268.5
2020-02-24,263.8999938964844
2020-02-25,268.0
2020-02-26,263.29998779296875
2020-02-27,259.6000061035156
2020-02-28,245.3000030517578
2020-03-02,256.79998779296875
2020-03-03,262.0
2020-03-04,255.8000030517578
2020-03-05,253.1999969482422
2020-03-06,244.8000030517578
2020-03-09,224.3000030517578
2020-03-10,215.0
2020-03-11,215.0
2020-03-12,179.89999389648438
2020-03-13,183.6999969482422
2020-03-16,166.0
2020-03-17,160.10000610351562
2020-03-18,162.0
2020-03-19,160.60000610351562
2020-03-20,161.5
2020-03-23,160.1999969482422
2020-03-24,168.8000030517578
2020-03-25,174.39999389648438
2020-03-26,183.5
2020-03-27,181.89999389648438
2020-03-30,181.89999389648438
2020-03-31,185.5
2020-04-01,183.0
2020-04-02,181.1999969482422
2020-04-03,182.89999389648438
2020-04-06,195.1999969482422
2020-04-07,214.5
2020-04-08,235.89999389648438
2020-04-09,259.3999938964844
2020-04-10,276.70001220703125
2020-04-13,265.70001220703125
2020-04-14,266.3999938964844
2020-04-15,250.3000030517578
2020-04-16,240.89999389648438
2020-04-17,247.0
2020-04-20,262.0
2020-04-21,259.6000061035156
2020-04-22,262.70001220703125
2020-04-24,266.5
2020-04-27,277.79998779296875
2020-04-28,289.79998779296875
2020-04-29,285.79998779296875
2020-04-30,272.6000061035156
2020-05-04,262.1000061035156
2020-05-05,264.0
2020-05-06,266.0
2020-05-07,265.6000061035156
2020-05-08,266.3999938964844
2020-05-11,264.0
2020-05-12,269.0
2020-05-13,275.6000061035156
2020-05-14,267.8999938964844
2020-05-15,268.1000061035156
2020-05-18,274.79998779296875
2020-05-20,273.5
2020-05-21,274.79998779296875
2020-05-22,272.6000061035156
2020-05-27,279.1000061035156
2020-05-28,278.0
2020-05-29,274.8999938964844
2020-06-01,274.0
2020-06-02,274.70001220703125
2020-06-03,276.0
2020-06-04,272.8999938964844
2020-06-05,285.0
2020-06-08,293.8999938964844
2020-06-09,296.29998779296875
2020-06-10,302.6000061035156
2020-06-11,296.0
2020-06-12,299.20001220703125
2020-06-15,294.29998779296875
2020-06-16,301.5
2020-06-17,304.1000061035156
2020-06-18,314.79998779296875
2020-06-19,306.29998779296875
2020-06-22,307.8999938964844
2020-06-23,307.6000061035156
2020-06-24,303.79998779296875
2020-06-25,305.0
2020-06-26,303.3999938964844
2020-06-29,304.20001220703125
2020-06-30,306.0
2020-07-01,301.29998779296875
2020-07-02,315.5
2020-07-03,311.3999938964844
2020-07-06,316.8999938964844
2020-07-07,313.1000061035156
2020-07-08,311.5
2020-07-09,342.6000061035156
2020-07-10,376.79998779296875
2020-07-13,414.3999938964844
2020-07-14,455.79998779296875
2020-07-16,501.29998779296875
2020-07-17,551.4000244140625
2020-07-20,606.5
2020-07-21,667.0999755859375
2020-07-22,733.7999877929688
2020-07-23,807.0999755859375
2020-07-24,887.7999877929688
2020-07-27,976.5
2020-07-28,1074.0999755859375
2020-07-29,1177.800048828125
2020-07-30,1060.199951171875
2020-08-04,954.2000122070312
2020-08-05,858.7999877929688
2020-08-06,773.0
2020-08-07,695.7000122070312
2020-08-10,781.0
2020-08-11,859.0999755859375
2020-08-12,922.0
2020-08-13,983.2999877929688
2020-08-14,1014.7999877929688
2020-08-17,939.9000244140625
2020-08-18,862.0
2020-08-19,782.0
2020-08-20,783.0999755859375
2020-08-21,767.0999755859375
2020-08-24,843.7999877929688
2020-08-25,925.0
2020-08-26,880.9000244140625
2020-08-27,922.9000244140625
2020-08-28,894.0
2020-08-31,873.4000244140625
2020-09-01,835.0
2020-09-02,890.0
2020-09-03,860.0
2020-09-04,859.7000122070312
2020-09-07,859.5
2020-09-08,815.0
2020-09-09,907.0
2020-09-10,865.0
2020-09-11,864.0
2020-09-14,900.0
2020-09-15,884.9000244140625
2020-09-16,910.0
2020-09-17,887.5
2020-09-18,870.5
2020-09-21,833.9000244140625
2020-09-22,822.7999877929688
2020-09-23,822.0
2020-09-24,809.0
2020-09-25,821.4000244140625
2020-09-28,795.9000244140625
2020-09-29,875.4000244140625
2020-09-30,877.2000122070312
2020-10-01,849.7000122070312
2020-10-02,843.0
2020-10-05,860.0
2020-10-06,854.7000122070312
2020-10-07,840.0
2020-10-08,830.0
2020-10-09,830.0999755859375
2020-10-12,835.9000244140625
2020-10-13,823.7000122070312
2020-10-14,828.0
2020-10-15,827.0999755859375
2020-10-16,826.0999755859375
2020-10-19,908.7000122070312
2020-10-20,872.7999877929688
2020-10-21,875.5
2020-10-22,884.2000122070312
2020-10-23,909.0
2020-10-26,832.0999755859375
2020-10-27,847.0
2020-10-28,852.0
2020-10-30,856.0
2020-11-02,891.0
2020-11-03,884.0
2020-11-04,888.9000244140625
2020-11-05,878.5
2020-11-06,885.2999877929688
2020-11-09,906.5999755859375
2020-11-10,945.0
2020-11-11,1041.699951171875
2020-11-12,1145.800048828125
2020-11-13,1115.0
2020-11-16,1092.9000244140625
2020-11-17,1005.0999755859375
2020-11-18,1068.0
2020-11-19,1076.699951171875
2020-11-20,1132.0
2020-11-23,1217.5
2020-11-24,1340.9000244140625
2020-11-25,1300.0
2020-11-26,1288.0999755859375
2020-11-27,1259.0
2020-11-30,1177.800048828125
2020-12-01,1293.5999755859375
2020-12-02,1386.5
2020-12-03,1359.9000244140625
2020-12-04,1346.300048828125
2020-12-07,1313.5
2020-12-08,1307.800048828125
2020-12-09,1293.0
2020-12-10,1292.300048828125
2020-12-11,1280.0
2020-12-14,1245.0999755859375
2020-12-15,1309.0
2020-12-16,1273.5
2020-12-17,1252.199951171875
2020-12-18,1271.0
2020-12-21,1225.0999755859375
2020-12-22,1226.199951171875
2020-12-23,1221.800048828125
2020-12-24,1202.0
2020-12-25,1223.4000244140625
2020-12-28,1322.5
2020-12-29,1279.5
2020-12-30,1246.9000244140625
2020-12-31,1245.0
2021-01-04,1243.5
2021-01-05,1223.0999755859375
2021-01-06,1231.199951171875
2021-01-07,1229.699951171875
2021-01-08,1291.699951171875
2021-01-11,1271.800048828125
2021-01-12,1257.0999755859375
2021-01-13,1262.9000244140625
2021-01-14,1301.5
2021-01-15,1310.4000244140625
2021-01-18,1347.0
2021-01-19,1305.300048828125
2021-01-20,1298.0
2021-01-21,1285.0999755859375
2021-01-22,1279.5999755859375
2021-01-25,1277.199951171875
2021-01-26,1260.0
2021-01-27,1203.0
2021-01-28,1220.5999755859375
2021-01-29,1204.4000244140625
2021-02-01,1181.5
2021-02-02,1189.5999755859375
2021-02-03,1190.0
2021-02-04,1309.0
2021-02-05,1262.300048828125
2021-02-08,1254.9000244140625
2021-02-09,1251.199951171875
2021-02-10,1269.0
2021-02-11,1258.0999755859375
2021-02-12,1250.800048828125
2021-02-15,1256.0
2021-02-16,1230.0
2021-02-17,1231.5
2021-02-18,1219.5999755859375
2021-02-19,1227.5
2021-02-22,1213.0
2021-02-23,1179.0
2021-02-24,1149.5
2021-02-25,1130.5999755859375
2021-02-26,1118.0
2021-03-01,1193.9000244140625
2021-03-02,1151.199951171875
2021-03-03,1135.0
2021-03-04,1132.9000244140625
2021-03-05,1128.300048828125
2021-03-08,1107.0
2021-03-09,1114.9000244140625
2021-03-10,1226.300048828125
2021-03-11,1148.0
2021-03-12,1196.699951171875
2021-03-15,1210.0
2021-03-16,1201.4000244140625
2021-03-17,1188.9000244140625
2021-03-18,1168.0
2021-03-19,1133.4000244140625
2021-03-22,1020.0999755859375
2021-03-23,1049.0999755859375
2021-03-24,1117.199951171875
2021-03-25,1070.0
2021-03-26,1078.0
2021-03-29,1086.9000244140625
2021-03-30,1088.5999755859375
2021-03-31,1072.9000244140625
2021-04-01,1099.0
2021-04-02,1099.0
2021-04-05,1074.5999755859375
2021-04-06,1064.4000244140625
2021-04-07,1053.0999755859375
2021-04-08,1038.5
2021-04-09,1016.9000244140625
2021-04-12,981.0
2021-04-13,960.5999755859375
2021-04-14,990.4000244140625
2021-04-15,963.9000244140625
2021-04-16,947.7999877929688
2021-04-19,874.4000244140625
2021-04-20,820.0999755859375
2021-04-21,815.4000244140625
2021-04-22,812.0999755859375
2021-04-26,879.0
2021-04-27,856.2000122070312
2021-04-28,853.2000122070312
2021-04-29,904.0999755859375
2021-04-30,881.7999877929688
2021-05-03,928.0999755859375
2021-05-04,930.0
2021-05-05,920.0999755859375
2021-05-06,913.0999755859375
2021-05-07,929.0
2021-05-10,932.5999755859375
2021-05-11,924.5999755859375
2021-05-12,934.5
2021-05-17,944.7999877929688
2021-05-18,976.2000122070312
2021-05-20,943.9000244140625
2021-05-21,925.2999877929688
2021-05-24,910.0999755859375
2021-05-25,880.0
2021-05-26,886.0
2021-05-27,877.7000122070312
2021-05-28,873.4000244140625
2021-05-31,865.0
2021-06-01,879.5
2021-06-02,866.0
2021-06-03,855.0999755859375
2021-06-04,873.0
2021-06-07,871.0
2021-06-08,871.4000244140625
2021-06-09,872.4000244140625
2021-06-10,883.4000244140625
2021-06-11,875.0
2021-06-14,870.2000122070312
2021-06-15,859.2999877929688
2021-06-16,844.5999755859375
