Gmt time,Open,High,Low,Close,Volume
02.01.2011 00:00:00.000,1.33674,1.33696,1.33235,1.33557,19990.5703
03.01.2011 00:00:00.000,1.33560,1.33947,1.32500,1.33551,157568.2031
04.01.2011 00:00:00.000,1.33566,1.34298,1.32923,1.33179,204002.5625
05.01.2011 00:00:00.000,1.33181,1.33248,1.31262,1.31556,192261.7031
06.01.2011 00:00:00.000,1.31556,1.31698,1.29723,1.29787,175000.0625
07.01.2011 00:00:00.000,1.29787,1.30209,1.29025,1.29034,174208.1406
09.01.2011 00:00:00.000,1.29054,1.29175,1.28638,1.28940,28423.0801
10.01.2011 00:00:00.000,1.28947,1.29658,1.28739,1.29637,152359.2969
11.01.2011 00:00:00.000,1.29637,1.29905,1.29070,1.29807,184797
12.01.2011 00:00:00.000,1.29820,1.31428,1.29621,1.31261,187904.0625
13.01.2011 00:00:00.000,1.31256,1.33829,1.30886,1.33506,184661.7813
14.01.2011 00:00:00.000,1.33506,1.34521,1.33142,1.33865,177527.0938
16.01.2011 00:00:00.000,1.33854,1.34031,1.33551,1.33784,25342.0605
17.01.2011 00:00:00.000,1.33784,1.33791,1.32441,1.32809,157329.4063
18.01.2011 00:00:00.000,1.32809,1.34622,1.32527,1.33776,210909.5625
19.01.2011 00:00:00.000,1.33776,1.35379,1.33761,1.34515,215687.4063
20.01.2011 00:00:00.000,1.34515,1.35218,1.33958,1.34650,227708.0469
21.01.2011 00:00:00.000,1.34649,1.36247,1.34485,1.36191,198023.9844
23.01.2011 00:00:00.000,1.36118,1.36437,1.35893,1.36187,26262.7891
24.01.2011 00:00:00.000,1.36188,1.36852,1.35407,1.36423,181589.3438
25.01.2011 00:00:00.000,1.36425,1.37038,1.35742,1.36846,214800.875
26.01.2011 00:00:00.000,1.36845,1.37212,1.36449,1.37097,182469.0625
27.01.2011 00:00:00.000,1.37100,1.37572,1.36385,1.37216,177064.7969
28.01.2011 00:00:00.000,1.37217,1.37458,1.35831,1.36046,166366.0469
30.01.2011 00:00:00.000,1.36067,1.36118,1.35710,1.35715,26385.6309
31.01.2011 00:00:00.000,1.35715,1.37391,1.35699,1.37135,194798.4688
01.02.2011 00:00:00.000,1.37130,1.38422,1.37004,1.38282,203777.125
02.02.2011 00:00:00.000,1.38270,1.38612,1.37689,1.38157,196251.8125
03.02.2011 00:00:00.000,1.38157,1.38246,1.36090,1.36232,201869.2656
04.02.2011 00:00:00.000,1.36235,1.36492,1.35431,1.35764,177234.0156
06.02.2011 00:00:00.000,1.35842,1.35887,1.35441,1.35727,25847.5293
07.02.2011 00:00:00.000,1.35727,1.36262,1.35079,1.35922,201135.4375
08.02.2011 00:00:00.000,1.35919,1.36881,1.35720,1.36249,217630.4375
09.02.2011 00:00:00.000,1.36241,1.37428,1.36106,1.37189,175338.7656
10.02.2011 00:00:00.000,1.37189,1.37271,1.35771,1.36028,179078.4375
11.02.2011 00:00:00.000,1.36029,1.36202,1.34972,1.35385,150474.625
13.02.2011 00:00:00.000,1.35191,1.35513,1.35010,1.35116,30630.6504
14.02.2011 00:00:00.000,1.35126,1.35582,1.34280,1.34788,169113.7031
15.02.2011 00:00:00.000,1.34792,1.35504,1.34609,1.34974,191686.9844
16.02.2011 00:00:00.000,1.34971,1.35879,1.34619,1.35734,208384.3438
17.02.2011 00:00:00.000,1.35732,1.36268,1.35368,1.36223,200093.2031
18.02.2011 00:00:00.000,1.36223,1.37144,1.35459,1.36904,197845.4219
20.02.2011 00:00:00.000,1.37033,1.37147,1.36864,1.37117,19421.9199
21.02.2011 00:00:00.000,1.37122,1.37122,1.36471,1.36809,121205.1172
22.02.2011 00:00:00.000,1.36809,1.37030,1.35269,1.36717,238098.4531
23.02.2011 00:00:00.000,1.36726,1.37863,1.36717,1.37599,205499.3594
24.02.2011 00:00:00.000,1.37599,1.38230,1.37040,1.38192,222951.5625
25.02.2011 00:00:00.000,1.38195,1.38377,1.37237,1.37573,178685.25
27.02.2011 00:00:00.000,1.37461,1.38063,1.37299,1.37331,37261.3398
28.02.2011 00:00:00.000,1.37332,1.38544,1.37111,1.38202,184012.3438
01.03.2011 00:00:00.000,1.38203,1.38538,1.37632,1.37677,191206.2813
02.03.2011 00:00:00.000,1.37675,1.38897,1.37430,1.38649,185575.7188
03.03.2011 00:00:00.000,1.38648,1.39710,1.38327,1.39556,179346.7969
04.03.2011 00:00:00.000,1.39559,1.40064,1.39412,1.39835,148440.4531
06.03.2011 00:00:00.000,1.39852,1.39980,1.39768,1.39899,22052.7402
07.03.2011 00:00:00.000,1.39901,1.40356,1.39554,1.39620,191110.0156
08.03.2011 00:00:00.000,1.39618,1.39880,1.38632,1.38942,177682.625
09.03.2011 00:00:00.000,1.38940,1.39411,1.38554,1.39032,185337.7344
10.03.2011 00:00:00.000,1.39032,1.39239,1.37753,1.38003,202465.2969
11.03.2011 00:00:00.000,1.38002,1.39140,1.37520,1.39006,174092.2656
13.03.2011 00:00:00.000,1.38982,1.39789,1.38872,1.39354,29533.4492
14.03.2011 00:00:00.000,1.39344,1.40028,1.39044,1.39901,178932.8906
15.03.2011 00:00:00.000,1.39900,1.40127,1.38553,1.39855,246029.625
16.03.2011 00:00:00.000,1.39855,1.40007,1.38665,1.38831,232570.0469
17.03.2011 00:00:00.000,1.38836,1.40519,1.38763,1.40302,227565.6094
18.03.2011 00:00:00.000,1.40302,1.41834,1.39799,1.41806,197753.6875
20.03.2011 00:00:00.000,1.41718,1.41959,1.41661,1.41678,41526.0117
21.03.2011 00:00:00.000,1.41679,1.42388,1.41396,1.42157,150558.6563
22.03.2011 00:00:00.000,1.42165,1.42480,1.41626,1.41677,163186.5156
23.03.2011 00:00:00.000,1.41679,1.42142,1.40769,1.41038,183873.125
24.03.2011 00:00:00.000,1.41038,1.42158,1.40533,1.41691,177662.4844
25.03.2011 00:00:00.000,1.41691,1.41932,1.40554,1.40844,169548.7188
27.03.2011 00:00:00.000,1.40826,1.40828,1.40179,1.40346,21386.2793
28.03.2011 00:00:00.000,1.40346,1.41150,1.40262,1.40726,143066.9844
29.03.2011 00:00:00.000,1.40726,1.41484,1.40472,1.41202,169096.6563
30.03.2011 00:00:00.000,1.41201,1.41468,1.40518,1.41269,182228.0156
31.03.2011 00:00:00.000,1.41269,1.42328,1.41161,1.41559,181575.375
01.04.2011 00:00:00.000,1.41561,1.42451,1.40618,1.42312,170369.0625
03.04.2011 00:00:00.000,1.42335,1.42423,1.42169,1.42341,16652.6406
04.04.2011 00:00:00.000,1.42340,1.42678,1.41919,1.42050,151982.0625
05.04.2011 00:00:00.000,1.42050,1.42453,1.41514,1.42314,156557.6563
06.04.2011 00:00:00.000,1.42312,1.43489,1.42277,1.43239,172103.9844
07.04.2011 00:00:00.000,1.43243,1.43248,1.42441,1.42974,184310.4375
08.04.2011 00:00:00.000,1.42974,1.44872,1.42910,1.44782,169747.9531
10.04.2011 00:00:00.000,1.44826,1.44831,1.44449,1.44799,18840.0098
11.04.2011 00:00:00.000,1.44799,1.44799,1.44207,1.44230,154558.9844
12.04.2011 00:00:00.000,1.44230,1.45185,1.43770,1.44820,214744.1094
13.04.2011 00:00:00.000,1.44820,1.45195,1.44132,1.44512,177243.2031
14.04.2011 00:00:00.000,1.44510,1.45140,1.43649,1.45006,201477.9844
15.04.2011 00:00:00.000,1.45020,1.45021,1.43906,1.44285,171615.9063
17.04.2011 00:00:00.000,1.44305,1.44368,1.43900,1.43959,34205.7891
18.04.2011 00:00:00.000,1.43966,1.44036,1.41606,1.42368,196064.0938
19.04.2011 00:00:00.000,1.42369,1.43727,1.42050,1.43643,188290.4844
20.04.2011 00:00:00.000,1.43641,1.45441,1.43546,1.45180,212623.9844
21.04.2011 00:00:00.000,1.45172,1.46482,1.45148,1.45585,181711.6406
22.04.2011 00:00:00.000,1.45578,1.45878,1.45334,1.45583,59204.9609
24.04.2011 00:00:00.000,1.45566,1.45881,1.45474,1.45870,23614.0391
25.04.2011 00:00:00.000,1.45887,1.46268,1.45250,1.45510,119049.0313
26.04.2011 00:00:00.000,1.45509,1.47101,1.44930,1.47041,194473.5469
27.04.2011 00:00:00.000,1.47045,1.47951,1.46324,1.47873,194394.3438
28.04.2011 00:00:00.000,1.47873,1.48788,1.47725,1.48402,195451.3125
29.04.2011 00:00:00.000,1.48403,1.48776,1.48005,1.48084,124285.3828
01.05.2011 00:00:00.000,1.48039,1.48391,1.47799,1.48152,24243.75
02.05.2011 00:00:00.000,1.48152,1.49015,1.47628,1.47937,161797
03.05.2011 00:00:00.000,1.47937,1.48888,1.47540,1.48365,201346.5156
04.05.2011 00:00:00.000,1.48365,1.49398,1.47748,1.48268,225753.9531
05.05.2011 00:00:00.000,1.48281,1.48978,1.45099,1.45577,249390.7656
06.05.2011 00:00:00.000,1.45568,1.45873,1.43096,1.43205,268816.6563
08.05.2011 00:00:00.000,1.43067,1.43957,1.43064,1.43881,25228.3203
09.05.2011 00:00:00.000,1.43882,1.44408,1.42557,1.43679,255888.6563
10.05.2011 00:00:00.000,1.43678,1.44186,1.42703,1.43996,276690.625
11.05.2011 00:00:00.000,1.43996,1.44227,1.41723,1.42066,267770.375
12.05.2011 00:00:00.000,1.42065,1.42755,1.41230,1.42292,297769.0625
13.05.2011 00:00:00.000,1.42295,1.43383,1.40666,1.41093,289228.4063
15.05.2011 00:00:00.000,1.40975,1.41154,1.40628,1.40660,33006.1484
16.05.2011 00:00:00.000,1.40649,1.42442,1.40480,1.41450,272551.0625
17.05.2011 00:00:00.000,1.41448,1.42758,1.41230,1.42663,279149
18.05.2011 00:00:00.000,1.42663,1.42862,1.41947,1.42577,222963.0625
19.05.2011 00:00:00.000,1.42577,1.43365,1.42062,1.43254,250707.7656
20.05.2011 00:00:00.000,1.43254,1.43452,1.41330,1.41565,231654.9063
22.05.2011 00:00:00.000,1.41909,1.41912,1.40953,1.41164,34018.1602
23.05.2011 00:00:00.000,1.41164,1.41346,1.39694,1.40134,246927.9531
24.05.2011 00:00:00.000,1.40134,1.41324,1.40132,1.40919,233375.2813
25.05.2011 00:00:00.000,1.40918,1.41181,1.40129,1.40686,253529.6563
26.05.2011 00:00:00.000,1.40685,1.42061,1.40679,1.41436,255201.0156
27.05.2011 00:00:00.000,1.41438,1.43219,1.41292,1.43093,251441.9531
29.05.2011 00:00:00.000,1.43203,1.43302,1.42793,1.42894,29509.5391
30.05.2011 00:00:00.000,1.42895,1.43505,1.42567,1.43328,119465.2031
31.05.2011 00:00:00.000,1.43328,1.44366,1.43255,1.44240,228855.6875
01.06.2011 00:00:00.000,1.44240,1.44584,1.43077,1.43448,233987.875
02.06.2011 00:00:00.000,1.43448,1.45119,1.43255,1.44864,216234.0625
03.06.2011 00:00:00.000,1.44864,1.46423,1.44548,1.46355,212175.5938
05.06.2011 00:00:00.000,1.46336,1.46566,1.46041,1.46522,34589.2188
06.06.2011 00:00:00.000,1.46534,1.46576,1.45573,1.45901,206563.25
07.06.2011 00:00:00.000,1.45907,1.46956,1.45633,1.46786,201004.25
08.06.2011 00:00:00.000,1.46802,1.46890,1.45639,1.45918,216741.1406
09.06.2011 00:00:00.000,1.45918,1.46457,1.44782,1.45367,211144.1875
10.06.2011 00:00:00.000,1.45367,1.45500,1.43222,1.43454,222904.4063
12.06.2011 00:00:00.000,1.43534,1.43602,1.43034,1.43356,19021.1895
13.06.2011 00:00:00.000,1.43358,1.44299,1.43223,1.44144,205271.1875
14.06.2011 00:00:00.000,1.44147,1.44971,1.43780,1.44324,215781.2656
15.06.2011 00:00:00.000,1.44324,1.44379,1.41560,1.41916,250285.4844
16.06.2011 00:00:00.000,1.41916,1.42207,1.40731,1.42012,271553.3125
17.06.2011 00:00:00.000,1.42010,1.43389,1.41269,1.42995,239722.3125
19.06.2011 00:00:00.000,1.43078,1.43108,1.42559,1.42573,22401.5
20.06.2011 00:00:00.000,1.42571,1.43816,1.41912,1.43615,217629.4063
21.06.2011 00:00:00.000,1.43616,1.44223,1.43069,1.43767,215680.3438
22.06.2011 00:00:00.000,1.43766,1.44412,1.43100,1.43304,204689.0625
23.06.2011 00:00:00.000,1.43304,1.43330,1.41268,1.42614,226920.2969
24.06.2011 00:00:00.000,1.42614,1.43057,1.41431,1.41855,219381.5469
26.06.2011 00:00:00.000,1.41896,1.42184,1.41461,1.41549,21400.3809
27.06.2011 00:00:00.000,1.41545,1.43262,1.41025,1.43110,214709.7813
28.06.2011 00:00:00.000,1.43106,1.43966,1.42370,1.43571,229455.0938
29.06.2011 00:00:00.000,1.43570,1.44811,1.43384,1.44635,225520.9688
30.06.2011 00:00:00.000,1.44636,1.45375,1.44475,1.44744,204067.0469
01.07.2011 00:00:00.000,1.44744,1.45503,1.44383,1.45226,195458.3281
03.07.2011 00:00:00.000,1.45210,1.45774,1.45104,1.45633,23629.4805
04.07.2011 00:00:00.000,1.45633,1.45674,1.44953,1.45415,140841.125
05.07.2011 00:00:00.000,1.45409,1.45411,1.43981,1.44344,198675.1563
06.07.2011 00:00:00.000,1.44342,1.44663,1.42859,1.43349,204020.0156
07.07.2011 00:00:00.000,1.43352,1.43739,1.42229,1.43612,207306.8906
08.07.2011 00:00:00.000,1.43612,1.43679,1.42142,1.42636,214910.2344
10.07.2011 00:00:00.000,1.42657,1.42883,1.41975,1.42114,23691.1504
11.07.2011 00:00:00.000,1.42121,1.42273,1.39863,1.40380,261013.8125
12.07.2011 00:00:00.000,1.40381,1.40537,1.38371,1.39889,334959.625
13.07.2011 00:00:00.000,1.39891,1.42802,1.39624,1.42693,288106.5938
14.07.2011 00:00:00.000,1.42708,1.42715,1.41151,1.41616,273836.375
15.07.2011 00:00:00.000,1.41614,1.41920,1.40923,1.41484,228674.8281
17.07.2011 00:00:00.000,1.41495,1.41578,1.41026,1.41259,21419.9297
18.07.2011 00:00:00.000,1.41259,1.41354,1.40140,1.41253,244090.4375
19.07.2011 00:00:00.000,1.41253,1.42172,1.40685,1.41700,265659.0313
20.07.2011 00:00:00.000,1.41700,1.42738,1.41330,1.42603,245330.8438
21.07.2011 00:00:00.000,1.42603,1.44367,1.41390,1.44077,288477.5313
22.07.2011 00:00:00.000,1.44080,1.44373,1.43235,1.43535,234843.3438
24.07.2011 00:00:00.000,1.43566,1.44160,1.43522,1.43664,28188.6992
25.07.2011 00:00:00.000,1.43666,1.44060,1.43249,1.43730,231379.5625
26.07.2011 00:00:00.000,1.43730,1.45251,1.43571,1.45077,249684.6563
27.07.2011 00:00:00.000,1.45076,1.45353,1.43395,1.43608,248531.2969
28.07.2011 00:00:00.000,1.43607,1.44001,1.42544,1.43264,254588.6563
29.07.2011 00:00:00.000,1.43263,1.44123,1.42301,1.43972,275931.9063
31.07.2011 00:00:00.000,1.43927,1.44013,1.43465,1.43537,29093.1406
01.08.2011 00:00:00.000,1.43539,1.44526,1.41856,1.42724,252599.6719
02.08.2011 00:00:00.000,1.42723,1.42826,1.41512,1.41836,285137.9375
03.08.2011 00:00:00.000,1.41835,1.43675,1.41453,1.43492,312985.1563
04.08.2011 00:00:00.000,1.43492,1.43676,1.40555,1.40749,340242
05.08.2011 00:00:00.000,1.40748,1.42975,1.40699,1.42775,349511.7188
07.08.2011 00:00:00.000,1.42760,1.44260,1.42760,1.43078,47734.0508
08.08.2011 00:00:00.000,1.43075,1.44015,1.41302,1.41757,367502.6875
09.08.2011 00:00:00.000,1.41758,1.43962,1.41520,1.43541,375181.0313
10.08.2011 00:00:00.000,1.43541,1.44008,1.41223,1.41370,347953.375
11.08.2011 00:00:00.000,1.41369,1.42871,1.41040,1.42146,366221.0313
12.08.2011 00:00:00.000,1.42147,1.42895,1.41494,1.42444,285869.5
14.08.2011 00:00:00.000,1.42425,1.42836,1.42422,1.42834,21803.4492
15.08.2011 00:00:00.000,1.42833,1.44727,1.42637,1.44373,265140.0938
16.08.2011 00:00:00.000,1.44373,1.44664,1.43540,1.43804,265039.375
17.08.2011 00:00:00.000,1.43804,1.45159,1.43280,1.44278,256553.6406
18.08.2011 00:00:00.000,1.44277,1.44509,1.42712,1.42960,276270.5625
19.08.2011 00:00:00.000,1.42963,1.44515,1.42588,1.43926,273044.875
21.08.2011 00:00:00.000,1.43946,1.44004,1.43607,1.43661,24820.2109
22.08.2011 00:00:00.000,1.43663,1.44341,1.43471,1.43571,229468.4531
23.08.2011 00:00:00.000,1.43570,1.44995,1.43570,1.44377,222539.1406
24.08.2011 00:00:00.000,1.44379,1.44811,1.43852,1.44076,214903.9063
25.08.2011 00:00:00.000,1.44077,1.44743,1.43277,1.43878,218914.5
26.08.2011 00:00:00.000,1.43878,1.45012,1.43303,1.44979,221461.3125
28.08.2011 00:00:00.000,1.44955,1.45066,1.44777,1.44803,22648.9805
29.08.2011 00:00:00.000,1.44803,1.45483,1.44660,1.45160,176724.9844
