Gmt time,Open,High,Low,Close,Volume
06.06.2017 00:00:00.000,1.12572,1.12842,1.12404,1.12702,166759.7344
07.06.2017 00:00:00.000,1.12701,1.12823,1.12039,1.12554,189120.0313
08.06.2017 00:00:00.000,1.12554,1.12690,1.11800,1.11883,207401.7656
09.06.2017 00:00:00.000,1.11884,1.12157,1.11663,1.11941,196106.0781
11.06.2017 00:00:00.000,1.12061,1.12096,1.11971,1.12016,7735.7998
12.06.2017 00:00:00.000,1.12015,1.12321,1.11918,1.11973,162194.7656
13.06.2017 00:00:00.000,1.11972,1.12249,1.11852,1.12091,155648.2344
14.06.2017 00:00:00.000,1.12091,1.12958,1.11930,1.12129,226322.0313
15.06.2017 00:00:00.000,1.12130,1.12285,1.11321,1.11486,212904.875
16.06.2017 00:00:00.000,1.11487,1.12016,1.11384,1.11968,174222.125
18.06.2017 00:00:00.000,1.12053,1.12079,1.11956,1.12039,9083.7402
19.06.2017 00:00:00.000,1.12037,1.12128,1.11409,1.11445,196995.125
20.06.2017 00:00:00.000,1.11443,1.11648,1.11188,1.11363,218941.2969
21.06.2017 00:00:00.000,1.11365,1.11690,1.11272,1.11667,200566.7188
22.06.2017 00:00:00.000,1.11666,1.11779,1.11392,1.11497,191424.375
23.06.2017 00:00:00.000,1.11496,1.12089,1.11452,1.11918,162553.5625
25.06.2017 00:00:00.000,1.11963,1.11999,1.11902,1.11997,6135.1602
26.06.2017 00:00:00.000,1.11997,1.12198,1.11717,1.11828,188726.9531
27.06.2017 00:00:00.000,1.11827,1.13494,1.11800,1.13369,258372.0469
28.06.2017 00:00:00.000,1.13369,1.13906,1.12917,1.13782,251067.3125
29.06.2017 00:00:00.000,1.13780,1.14455,1.13768,1.14394,245479.3125
30.06.2017 00:00:00.000,1.14393,1.14443,1.13921,1.14251,203137.5156
02.07.2017 00:00:00.000,1.14175,1.14266,1.14163,1.14232,10473.1299
03.07.2017 00:00:00.000,1.14234,1.14248,1.13550,1.13723,173833.4375
04.07.2017 00:00:00.000,1.13723,1.13769,1.13359,1.13595,156219.6406
05.07.2017 00:00:00.000,1.13596,1.13685,1.13123,1.13464,206856.9063
06.07.2017 00:00:00.000,1.13465,1.14254,1.13299,1.14212,203986.9375
07.07.2017 00:00:00.000,1.14212,1.14398,1.13796,1.13996,189153.1719
09.07.2017 00:00:00.000,1.13966,1.14038,1.13924,1.14034,9004.7695
10.07.2017 00:00:00.000,1.14032,1.14180,1.13817,1.13963,161246.9844
11.07.2017 00:00:00.000,1.13963,1.14797,1.13828,1.14738,192940.1563
12.07.2017 00:00:00.000,1.14568,1.14588,1.14515,1.14533,3462
13.07.2017 00:00:00.000,1.14186,1.14558,1.13705,1.14045,206374.5
14.07.2017 00:00:00.000,1.14043,1.14719,1.13914,1.14685,194309.7344
16.07.2017 00:00:00.000,1.14700,1.14750,1.14650,1.14740,17420.6191
17.07.2017 00:00:00.000,1.14739,1.14870,1.14348,1.14732,187573.6563
18.07.2017 00:00:00.000,1.14733,1.15831,1.14714,1.15478,253599.3125
19.07.2017 00:00:00.000,1.15477,1.15533,1.15099,1.15287,198068.5781
20.07.2017 00:00:00.000,1.15286,1.16580,1.14792,1.16283,270658.875
21.07.2017 00:00:00.000,1.16283,1.16828,1.16190,1.16622,224099.7969
23.07.2017 00:00:00.000,1.16635,1.16816,1.16615,1.16814,11264.5703
24.07.2017 00:00:00.000,1.16811,1.16842,1.16259,1.16384,204671.9844
25.07.2017 00:00:00.000,1.16384,1.17121,1.16308,1.16444,222419.7813
26.07.2017 00:00:00.000,1.16444,1.17473,1.16125,1.17316,255288.2656
27.07.2017 00:00:00.000,1.17315,1.17767,1.16501,1.16898,267153.7813
28.07.2017 00:00:00.000,1.16898,1.17639,1.16711,1.17478,235715.9844
30.07.2017 00:00:00.000,1.17456,1.17618,1.17443,1.17468,19254.2891
31.07.2017 00:00:00.000,1.17469,1.18454,1.17231,1.18208,236964.9844
01.08.2017 00:00:00.000,1.18207,1.18389,1.17852,1.18109,226683.6406
02.08.2017 00:00:00.000,1.18113,1.19100,1.17937,1.18514,233360.75
03.08.2017 00:00:00.000,1.18514,1.18930,1.18305,1.18822,221491.5781
04.08.2017 00:00:00.000,1.18822,1.18891,1.17281,1.17730,215736.9531
06.08.2017 00:00:00.000,1.17734,1.17929,1.17706,1.17769,14147.6699
07.08.2017 00:00:00.000,1.17769,1.18140,1.17766,1.17995,182387.6875
08.08.2017 00:00:00.000,1.17995,1.18238,1.17151,1.17540,209521.6563
09.08.2017 00:00:00.000,1.17540,1.17699,1.16891,1.17631,272394.625
10.08.2017 00:00:00.000,1.17631,1.17851,1.17041,1.17700,226661.125
11.08.2017 00:00:00.000,1.17700,1.18472,1.17485,1.18199,210383.6875
13.08.2017 00:00:00.000,1.18200,1.18275,1.18180,1.18252,9096.8896
14.08.2017 00:00:00.000,1.18251,1.18382,1.17682,1.17755,206699.6094
15.08.2017 00:00:00.000,1.17757,1.17928,1.16872,1.17403,215642.3125
16.08.2017 00:00:00.000,1.17403,1.17793,1.16816,1.17737,252333.5625
17.08.2017 00:00:00.000,1.17737,1.17899,1.16622,1.17156,250161.1563
18.08.2017 00:00:00.000,1.17156,1.17743,1.17102,1.17591,222360.3125
20.08.2017 00:00:00.000,1.17578,1.17609,1.17500,1.17562,6801.3799
21.08.2017 00:00:00.000,1.17561,1.18280,1.17311,1.18112,181794.7813
22.08.2017 00:00:00.000,1.18112,1.18241,1.17451,1.17615,195984.7969
23.08.2017 00:00:00.000,1.17617,1.18232,1.17403,1.18155,200061.1719
24.08.2017 00:00:00.000,1.18154,1.18169,1.17841,1.17977,223049.6719
25.08.2017 00:00:00.000,1.17976,1.19414,1.17733,1.19219,222870.9375
27.08.2017 00:00:00.000,1.19431,1.19595,1.19403,1.19511,14828.8301
28.08.2017 00:00:00.000,1.19511,1.19857,1.19168,1.19638,208933.9844
29.08.2017 00:00:00.000,1.19640,1.20701,1.19465,1.19697,281300.8438
30.08.2017 00:00:00.000,1.19697,1.19843,1.18804,1.18906,247062.7656
31.08.2017 00:00:00.000,1.18906,1.19229,1.18231,1.19092,253635.2188
01.09.2017 00:00:00.000,1.19090,1.19798,1.18499,1.18597,221325.1563
03.09.2017 00:00:00.000,1.18815,1.18859,1.18738,1.18818,12465.0498
