Gmt time,Open,High,Low,Close,Volume
26.01.2017 00:00:00.000,835.580,843.770,833.081,838.870,74.4219
27.01.2017 00:00:00.000,838.930,839.000,829.420,835.720,72.5728
30.01.2017 00:00:00.000,832.000,832.700,816.380,829.860,94.9608
31.01.2017 00:00:00.000,823.740,826.252,819.570,823.210,93.0017
01.02.2017 00:00:00.000,829.190,833.635,824.880,832.230,80.7394
02.02.2017 00:00:00.000,836.430,842.410,828.200,839.747,100.3542
03.02.2017 00:00:00.000,806.366,817.824,804.000,810.068,130.6769
06.02.2017 00:00:00.000,809.656,810.400,803.003,807.276,81.9897
07.02.2017 00:00:00.000,809.298,816.015,807.550,812.290,89.7295
08.02.2017 00:00:00.000,812.505,821.330,812.505,819.478,79.1665
09.02.2017 00:00:00.000,821.500,824.924,819.712,821.259,67.0288
10.02.2017 00:00:00.000,823.750,827.900,822.742,827.099,70.9238
13.02.2017 00:00:00.000,831.600,842.915,828.500,836.719,90.1233
14.02.2017 00:00:00.000,836.277,838.200,831.500,836.037,72.9681
15.02.2017 00:00:00.000,833.887,842.760,832.322,842.695,76.3237
16.02.2017 00:00:00.000,839.996,844.940,839.370,844.036,77.1068
17.02.2017 00:00:00.000,840.995,847.125,840.680,845.047,76.5466
21.02.2017 00:00:00.000,847.246,857.841,847.246,856.008,81.1297
22.02.2017 00:00:00.000,856.496,858.311,852.190,855.270,67.2574
23.02.2017 00:00:00.000,857.509,860.274,847.770,851.689,86.5344
24.02.2017 00:00:00.000,844.995,845.290,837.810,845.035,75.812
27.02.2017 00:00:00.000,842.115,852.490,839.672,848.599,75.4972
28.02.2017 00:00:00.000,851.196,853.703,842.020,844.857,79.0063
01.03.2017 00:00:00.000,853.037,854.590,849.002,852.516,74.4386
02.03.2017 00:00:00.000,852.997,854.610,847.250,848.544,66.5136
03.03.2017 00:00:00.000,847.126,851.595,846.440,849.371,66.1767
06.03.2017 00:00:00.000,845.117,848.073,841.110,846.469,73.7149
07.03.2017 00:00:00.000,844.997,848.270,843.720,845.916,69.9609
08.03.2017 00:00:00.000,847.998,852.821,846.800,850.497,68.4743
09.03.2017 00:00:00.000,850.498,856.118,850.360,852.886,62.1159
10.03.2017 00:00:00.000,856.987,856.987,851.748,852.157,73.4802
13.03.2017 00:00:00.000,851.959,855.122,851.269,854.135,0.5074
14.03.2017 00:00:00.000,853.038,853.314,847.408,847.997,0.7805
15.03.2017 00:00:00.000,854.247,854.250,847.012,852.776,76.2767
16.03.2017 00:00:00.000,855.000,855.296,850.502,853.169,65.0101
17.03.2017 00:00:00.000,853.410,853.770,850.600,852.380,72.25
20.03.2017 00:00:00.000,851.110,857.633,851.000,856.893,69.33
21.03.2017 00:00:00.000,859.070,862.543,841.210,842.850,123.52
22.03.2017 00:00:00.000,839.900,849.280,839.010,848.050,90.69
23.03.2017 00:00:00.000,847.550,850.833,844.800,847.550,85.1
24.03.2017 00:00:00.000,851.103,851.332,843.500,845.549,77.8392
27.03.2017 00:00:00.000,838.050,850.143,833.400,847.008,94.41
28.03.2017 00:00:00.000,851.109,858.336,850.017,855.997,92.37
29.03.2017 00:00:00.000,859.162,876.420,859.162,874.341,104.77
30.03.2017 00:00:00.000,874.728,876.968,871.656,876.069,97.5
31.03.2017 00:00:00.000,876.996,890.168,876.746,886.738,98.47
03.04.2017 00:00:00.000,888.433,893.378,885.528,891.509,102.4852
04.04.2017 00:00:00.000,890.995,908.471,890.340,906.707,105.599
05.04.2017 00:00:00.000,910.648,923.678,905.920,909.087,116.7144
06.04.2017 00:00:00.000,913.357,916.999,894.506,897.705,108.0113
07.04.2017 00:00:00.000,899.595,899.978,889.287,894.826,83.4741
10.04.2017 00:00:00.000,899.500,908.420,899.499,906.858,89.8957
11.04.2017 00:00:00.000,907.018,910.819,897.287,902.306,89.893
12.04.2017 00:00:00.000,903.046,903.998,895.287,896.206,91.9647
13.04.2017 00:00:00.000,891.097,894.759,884.565,884.566,101.1681
17.04.2017 00:00:00.000,887.315,902.290,887.315,901.916,76.9388
18.04.2017 00:00:00.000,900.893,909.380,900.780,903.498,80.9062
19.04.2017 00:00:00.000,907.898,910.014,897.298,899.025,78.7807
20.04.2017 00:00:00.000,899.495,905.208,896.196,901.585,77.6823
21.04.2017 00:00:00.000,902.659,903.209,896.756,898.028,91.6183
24.04.2017 00:00:00.000,908.548,909.567,903.860,906.947,83.0909
25.04.2017 00:00:00.000,907.009,909.350,902.999,907.416,75.0899
26.04.2017 00:00:00.000,910.009,915.498,907.546,909.486,76.9343
27.04.2017 00:00:00.000,914.206,921.651,912.196,918.278,88.373
28.04.2017 00:00:00.000,947.997,949.049,924.395,924.897,112.9526
01.05.2017 00:00:00.000,930.455,954.188,929.048,948.228,95.4291
02.05.2017 00:00:00.000,946.559,949.789,941.377,946.575,76.1701
03.05.2017 00:00:00.000,945.448,945.479,935.856,940.958,87.8273
04.05.2017 00:00:00.000,944.665,944.668,934.247,937.405,75.2771
05.05.2017 00:00:00.000,940.128,940.510,930.387,934.035,76.1422
08.05.2017 00:00:00.000,940.829,948.988,939.206,948.799,78.2254
09.05.2017 00:00:00.000,952.627,957.796,950.186,952.327,82.1438
10.05.2017 00:00:00.000,953.346,953.499,945.001,948.739,84.3757
11.05.2017 00:00:00.000,945.498,950.099,940.696,947.618,75.704
12.05.2017 00:00:00.000,953.447,962.759,951.746,961.336,90.982
15.05.2017 00:00:00.000,958.501,962.923,956.047,957.757,80.3896
16.05.2017 00:00:00.000,960.998,969.860,960.956,966.066,92.3105
17.05.2017 00:00:00.000,954.117,960.135,944.320,944.698,112.1708
18.05.2017 00:00:00.000,944.795,962.351,943.809,958.378,93.9813
19.05.2017 00:00:00.000,962.247,968.829,959.518,959.518,92.3638
22.05.2017 00:00:00.000,962.899,971.287,962.000,970.655,83.1365
23.05.2017 00:00:00.000,974.845,974.996,966.675,971.476,71.7171
24.05.2017 00:00:00.000,975.549,980.889,970.128,980.047,61.3173
25.05.2017 00:00:00.000,984.209,998.879,982.160,993.198,96.9098
26.05.2017 00:00:00.000,994.396,998.569,989.286,995.036,76.382
30.05.2017 00:00:00.000,996.536,1000.821,995.457,996.286,86.145
31.05.2017 00:00:00.000,999.498,1000.058,982.549,994.516,86.6548
