Gmt time,Open,High,Low,Close,Volume
26.01.2017 00:00:00.000,27.530,27.570,26.630,26.690,53.029
27.01.2017 00:00:00.000,26.900,27.080,26.810,27.020,41.0602
30.01.2017 00:00:00.000,27.030,27.090,26.940,27.080,61.4088
31.01.2017 00:00:00.000,26.490,27.240,26.480,27.220,75.7645
01.02.2017 00:00:00.000,27.290,27.730,27.230,27.710,57.1215
02.02.2017 00:00:00.000,26.990,27.570,26.950,27.536,49.4936
03.02.2017 00:00:00.000,27.526,27.930,27.526,27.898,42.5583
06.02.2017 00:00:00.000,27.706,28.096,27.706,28.066,13.1286
07.02.2017 00:00:00.000,28.188,28.290,28.090,28.236,11.524
08.02.2017 00:00:00.000,28.157,28.650,28.155,28.620,9.5993
09.02.2017 00:00:00.000,29.127,29.340,29.060,29.276,14.6535
10.02.2017 00:00:00.000,29.228,29.615,29.200,29.526,12.4142
13.02.2017 00:00:00.000,29.578,29.730,29.530,29.626,6.8604
14.02.2017 00:00:00.000,29.357,29.650,29.320,29.586,7.6296
15.02.2017 00:00:00.000,28.529,28.850,28.520,28.827,5.7384
16.02.2017 00:00:00.000,28.726,28.880,28.650,28.746,8.1305
17.02.2017 00:00:00.000,29.159,29.260,28.930,29.150,8.3443
21.02.2017 00:00:00.000,28.957,29.120,28.870,29.010,6.3917
22.02.2017 00:00:00.000,28.606,28.970,28.595,28.897,7.2056
23.02.2017 00:00:00.000,29.248,29.620,29.220,29.495,6.1695
24.02.2017 00:00:00.000,29.217,29.360,29.200,29.328,8.7544
27.02.2017 00:00:00.000,29.106,29.380,29.105,29.360,6.0019
28.02.2017 00:00:00.000,29.446,29.570,29.180,29.250,7.6136
01.03.2017 00:00:00.000,28.989,29.410,28.950,29.295,7.6
02.03.2017 00:00:00.000,29.418,29.770,29.375,29.577,7.7141
03.03.2017 00:00:00.000,29.636,29.950,29.595,29.907,7.721
06.03.2017 00:00:00.000,29.755,29.810,29.600,29.620,5.7401
07.03.2017 00:00:00.000,29.078,29.610,29.020,29.479,7.0436
08.03.2017 00:00:00.000,29.477,29.550,29.320,29.410,7.5394
09.03.2017 00:00:00.000,29.306,29.570,29.297,29.537,9.0723
10.03.2017 00:00:00.000,29.477,29.570,29.380,29.540,10.6315
13.03.2017 00:00:00.000,29.879,29.912,29.818,29.841,75.3912
14.03.2017 00:00:00.000,29.981,30.152,29.977,30.121,74.0138
15.03.2017 00:00:00.000,30.078,30.260,30.007,30.208,10.1499
16.03.2017 00:00:00.000,30.506,30.580,30.380,30.499,7.7111
17.03.2017 00:00:00.000,30.530,30.890,30.500,30.690,8.39
20.03.2017 00:00:00.000,30.730,30.870,30.690,30.710,8.19
21.03.2017 00:00:00.000,30.790,30.880,30.360,30.370,10.92
22.03.2017 00:00:00.000,30.560,31.030,30.510,30.980,15.75
23.03.2017 00:00:00.000,31.170,31.590,31.170,31.310,15.68
24.03.2017 00:00:00.000,31.170,31.380,31.100,31.277,9.589
27.03.2017 00:00:00.000,31.680,31.878,31.630,31.788,9.38
28.03.2017 00:00:00.000,31.580,31.598,31.326,31.338,6.23
29.03.2017 00:00:00.000,31.228,31.368,31.196,31.286,6.27
30.03.2017 00:00:00.000,31.346,31.379,31.158,31.180,5.97
31.03.2017 00:00:00.000,31.176,31.330,31.126,31.148,5.99
03.04.2017 00:00:00.000,31.070,31.290,31.056,31.135,36.4969
04.04.2017 00:00:00.000,31.278,31.400,31.209,31.276,37.2358
05.04.2017 00:00:00.000,30.826,30.889,30.426,30.445,49.3252
06.04.2017 00:00:00.000,30.279,30.598,30.266,30.428,45.0181
07.04.2017 00:00:00.000,30.259,30.370,30.136,30.299,45.3247
10.04.2017 00:00:00.000,29.858,30.019,29.826,29.869,45.579
11.04.2017 00:00:00.000,30.159,30.230,29.995,30.165,69.3652
12.04.2017 00:00:00.000,30.078,30.200,30.036,30.135,58.7345
13.04.2017 00:00:00.000,30.087,30.220,30.036,30.106,59.4387
17.04.2017 00:00:00.000,30.146,30.330,30.105,30.119,38.9673
18.04.2017 00:00:00.000,29.949,29.989,29.658,29.745,58.5008
19.04.2017 00:00:00.000,30.077,30.078,29.737,29.768,53.9156
20.04.2017 00:00:00.000,29.998,30.009,29.866,29.887,52.8967
21.04.2017 00:00:00.000,29.817,29.849,29.626,29.738,49.4576
24.04.2017 00:00:00.000,30.179,30.330,30.126,30.226,45.7719
25.04.2017 00:00:00.000,30.588,30.619,30.455,30.455,54.4072
26.04.2017 00:00:00.000,30.488,30.740,30.457,30.555,58.9623
27.04.2017 00:00:00.000,30.579,31.050,30.519,30.835,54.4942
28.04.2017 00:00:00.000,30.567,30.643,30.199,30.239,62.9825
01.05.2017 00:00:00.000,30.147,30.490,30.117,30.265,38.9165
02.05.2017 00:00:00.000,30.399,30.729,30.237,30.697,47.998
03.05.2017 00:00:00.000,30.679,30.690,30.408,30.477,49.5657
04.05.2017 00:00:00.000,30.388,30.670,30.365,30.617,48.822
05.05.2017 00:00:00.000,30.419,30.450,30.316,30.427,52.5648
08.05.2017 00:00:00.000,30.438,30.449,30.206,30.227,49.892
09.05.2017 00:00:00.000,30.698,30.979,30.655,30.878,50.1132
10.05.2017 00:00:00.000,30.946,31.100,30.906,31.036,48.4008
11.05.2017 00:00:00.000,30.955,31.170,30.876,31.115,54.5529
12.05.2017 00:00:00.000,33.158,34.073,33.155,33.977,79.9721
15.05.2017 00:00:00.000,33.967,34.229,33.838,34.198,48.9881
16.05.2017 00:00:00.000,34.238,34.549,34.106,34.387,48.4038
