Gmt time,Open,High,Low,Close,Volume
11.05.2017 00:00:00.000,291.160,292.080,288.450,291.660,58.95
12.05.2017 00:00:00.000,291.300,293.770,290.700,292.710,39.03
15.05.2017 00:00:00.000,292.900,294.670,292.510,294.160,47.21
16.05.2017 00:00:00.000,294.150,295.560,293.320,295.230,41.93
17.05.2017 00:00:00.000,292.320,292.980,288.360,288.450,71.06
18.05.2017 00:00:00.000,289.080,293.420,289.000,292.450,73.67
19.05.2017 00:00:00.000,292.440,294.460,290.110,290.370,48.24
22.05.2017 00:00:00.000,290.550,291.440,288.770,291.200,44.28
23.05.2017 00:00:00.000,291.370,291.510,289.600,290.760,37.01
24.05.2017 00:00:00.000,290.880,291.690,288.250,291.048,37.6868
25.05.2017 00:00:00.000,292.250,292.330,290.400,290.498,35.858
26.05.2017 00:00:00.000,290.130,290.918,288.060,288.146,33.95
30.05.2017 00:00:00.000,287.950,288.206,283.650,284.066,31.3035
31.05.2017 00:00:00.000,285.020,286.200,282.520,285.718,52.3103
01.06.2017 00:00:00.000,286.336,291.360,286.010,290.836,39.042
02.06.2017 00:00:00.000,292.000,296.560,291.210,295.726,38.2666
05.06.2017 00:00:00.000,296.458,297.014,291.750,293.968,43.9239
06.06.2017 00:00:00.000,292.959,294.720,292.050,292.650,44.7229
07.06.2017 00:00:00.000,293.000,294.240,291.530,292.960,45.402
08.06.2017 00:00:00.000,292.450,295.540,292.320,294.707,44.7227
09.06.2017 00:00:00.000,294.009,298.470,292.530,293.926,54.5075
12.06.2017 00:00:00.000,292.686,295.550,291.050,293.049,55.8146
13.06.2017 00:00:00.000,293.984,294.700,292.000,294.386,40.2054
14.06.2017 00:00:00.000,294.750,298.000,293.720,296.038,50.5091
15.06.2017 00:00:00.000,294.206,294.790,291.180,293.876,53.2898
16.06.2017 00:00:00.000,292.268,293.570,290.460,292.697,42.2582
19.06.2017 00:00:00.000,293.728,300.880,293.298,299.757,47.9698
20.06.2017 00:00:00.000,299.978,307.950,299.750,303.556,75.5163
21.06.2017 00:00:00.000,305.850,316.300,305.700,316.140,87.68
22.06.2017 00:00:00.000,317.820,323.370,317.000,320.150,73.91
23.06.2017 00:00:00.000,319.820,321.210,316.100,320.630,59.75
26.06.2017 00:00:00.000,321.390,321.660,317.550,319.670,81.21
27.06.2017 00:00:00.000,319.030,319.070,310.500,310.500,89.85
28.06.2017 00:00:00.000,312.180,317.600,310.360,316.920,66.91
29.06.2017 00:00:00.000,316.950,316.950,308.710,312.250,79.15
30.06.2017 00:00:00.000,312.530,312.700,309.250,309.950,60.78
03.07.2017 00:00:00.000,311.340,313.490,310.010,311.100,29.7
05.07.2017 00:00:00.000,311.100,316.100,310.390,315.380,55.96
06.07.2017 00:00:00.000,312.900,314.200,308.880,310.440,58.02
07.07.2017 00:00:00.000,312.030,313.500,310.720,312.290,49.55
10.07.2017 00:00:00.000,312.500,312.540,308.450,310.000,46.08
11.07.2017 00:00:00.000,310.280,312.550,309.230,311.780,59.08
12.07.2017 00:00:00.000,314.010,314.400,312.240,314.060,52.32
13.07.2017 00:00:00.000,314.400,317.980,310.480,316.180,48.13
14.07.2017 00:00:00.000,316.500,318.070,315.700,316.330,37.89
17.07.2017 00:00:00.000,316.510,318.400,314.870,315.120,40.08
18.07.2017 00:00:00.000,314.580,315.280,312.570,315.220,52.34
19.07.2017 00:00:00.000,318.510,321.930,318.510,319.720,50.29
20.07.2017 00:00:00.000,320.010,324.550,320.010,322.930,52.39
21.07.2017 00:00:00.000,322.790,325.220,322.400,324.660,48.47
24.07.2017 00:00:00.000,324.880,327.460,323.010,327.400,42.24
25.07.2017 00:00:00.000,329.050,329.050,322.780,323.810,54.77
26.07.2017 00:00:00.000,324.240,326.590,323.030,325.920,36.74
27.07.2017 00:00:00.000,327.930,328.020,317.410,319.580,74.03
28.07.2017 00:00:00.000,318.460,322.480,317.770,321.750,52.54
31.07.2017 00:00:00.000,321.460,322.320,318.800,319.010,49.46
01.08.2017 00:00:00.000,319.250,319.400,314.550,315.730,52.1
02.08.2017 00:00:00.000,316.300,317.750,313.300,317.120,59.93
03.08.2017 00:00:00.000,317.210,317.750,314.000,314.450,62.01
04.08.2017 00:00:00.000,315.090,315.720,312.800,315.580,43.78
07.08.2017 00:00:00.000,315.580,317.660,314.430,317.270,42.63
08.08.2017 00:00:00.000,316.770,318.060,313.250,314.370,53.44
09.08.2017 00:00:00.000,311.980,315.000,311.320,313.320,64.8
10.08.2017 00:00:00.000,311.770,311.770,304.100,304.450,83.67
11.08.2017 00:00:00.000,304.520,307.600,304.030,306.570,71.12
14.08.2017 00:00:00.000,308.260,310.140,308.070,309.510,41.56
15.08.2017 00:00:00.000,310.070,310.670,308.650,309.270,46.11
16.08.2017 00:00:00.000,310.210,312.130,309.070,310.060,48.94
17.08.2017 00:00:00.000,310.090,311.170,304.650,304.720,73.1
18.08.2017 00:00:00.000,303.820,306.170,302.470,303.960,54.97
21.08.2017 00:00:00.000,303.180,305.710,302.550,304.600,40.35
22.08.2017 00:00:00.000,305.820,310.990,305.610,310.540,41.94
23.08.2017 00:00:00.000,309.000,310.760,308.270,309.130,44.6
24.08.2017 00:00:00.000,310.020,313.410,308.690,312.860,51.73
25.08.2017 00:00:00.000,313.190,314.720,310.480,310.960,50.13
28.08.2017 00:00:00.000,314.180,317.850,313.650,316.770,55.58
29.08.2017 00:00:00.000,313.600,318.370,313.330,317.560,47.84
30.08.2017 00:00:00.000,317.870,325.600,317.280,324.110,58.03
31.08.2017 00:00:00.000,324.950,333.670,324.950,333.250,52.89
