Gmt time,Open,High,Low,Close,Volume
12.05.2022 00:00:00.000,67.836,76.357,67.836,76.267,8.8092
13.05.2022 00:00:00.000,75.877,78.837,75.877,77.636,4.4472
16.05.2022 00:00:00.000,77.197,78.136,76.107,77.217,4.554
17.05.2022 00:00:00.000,76.497,79.297,76.497,78.896,6.108
18.05.2022 00:00:00.000,74.807,79.847,73.906,77.966,4.3272
19.05.2022 00:00:00.000,75.727,80.307,75.727,79.257,5.5788
20.05.2022 00:00:00.000,76.137,80.667,76.137,79.647,9.0756
23.05.2022 00:00:00.000,76.557,81.057,76.557,80.117,4.3188
24.05.2022 00:00:00.000,77.327,80.086,76.427,78.747,4.6164
25.05.2022 00:00:00.000,77.947,79.377,74.976,78.707,5.3904
26.05.2022 00:00:00.000,77.046,79.766,77.046,78.646,2.796
27.05.2022 00:00:00.000,78.237,81.157,77.316,80.686,3.63
31.05.2022 00:00:00.000,79.877,80.266,74.807,75.076,3.4608
01.06.2022 00:00:00.000,72.036,76.287,72.036,74.247,3.5976
02.06.2022 00:00:00.000,73.266,76.036,73.266,75.656,3.1716
03.06.2022 00:00:00.000,74.097,78.127,74.097,77.247,3.5844
06.06.2022 00:00:00.000,77.567,77.977,75.616,75.816,4.7436
07.06.2022 00:00:00.000,75.647,78.306,75.647,78.007,2.6316
08.06.2022 00:00:00.000,77.697,78.806,77.207,77.427,3.5232
09.06.2022 00:00:00.000,74.177,77.397,74.177,76.417,2.8608
10.06.2022 00:00:00.000,71.806,75.727,71.806,74.906,4.0476
13.06.2022 00:00:00.000,70.097,73.406,70.097,71.766,3.954
14.06.2022 00:00:00.000,71.294,72.424,70.494,71.304,5.5896
15.06.2022 00:00:00.000,71.094,75.154,71.094,73.884,7.6548
16.06.2022 00:00:00.000,71.074,73.714,71.074,71.894,7.6872
17.06.2022 00:00:00.000,74.394,77.944,73.574,75.754,13.626
21.06.2022 00:00:00.000,76.944,79.814,76.754,78.344,8.532
22.06.2022 00:00:00.000,77.234,83.484,76.764,81.094,8.6292
23.06.2022 00:00:00.000,80.624,84.824,80.624,84.514,23.5968
24.06.2022 00:00:00.000,84.664,86.964,81.244,86.584,6.8868
27.06.2022 00:00:00.000,86.254,86.544,84.494,84.784,6.6888
28.06.2022 00:00:00.000,84.724,85.054,82.154,82.944,66.5511
29.06.2022 00:00:00.000,82.194,84.054,81.614,83.694,58.8129
30.06.2022 00:00:00.000,81.694,83.624,81.324,82.844,60.2916
01.07.2022 00:00:00.000,82.444,85.044,82.094,84.764,57.1737
05.07.2022 00:00:00.000,84.374,86.414,83.694,86.104,87.2001
06.07.2022 00:00:00.000,85.854,87.764,85.574,86.174,107.7912
07.07.2022 00:00:00.000,86.354,88.484,86.304,88.044,52.3926
08.07.2022 00:00:00.000,87.004,90.394,86.584,88.804,72.2673
11.07.2022 00:00:00.000,87.454,89.024,87.044,87.584,56.7735
12.07.2022 00:00:00.000,87.784,88.854,86.564,87.724,72.1497
13.07.2022 00:00:00.000,86.744,89.444,86.594,87.874,66.8616
14.07.2022 00:00:00.000,86.464,87.524,85.904,86.514,57.4743
15.07.2022 00:00:00.000,87.134,87.474,86.044,86.984,47.8785
18.07.2022 00:00:00.000,86.824,87.784,84.814,85.174,49.839
19.07.2022 00:00:00.000,85.484,86.664,85.144,86.024,91.3419
20.07.2022 00:00:00.000,85.244,86.774,84.174,84.704,58.4994
